Event ID,COUNTRY,STATE,CITY,EVENT CODE,Event Type,POPULATION
4505,Chile,Metropolitana,Santiago,0161,Civil Unrest / Other / Non-Violent,General Population
4506,Chile,Los Lagos,Calbuco,0152,Civil Unrest / Other Government / Violent,Labor
4507,Chile,Metropolitana,Santiago,0152,Civil Unrest / Other Government / Violent,General Population
4508,Chile,Metropolitana,Santiago,0161,Civil Unrest / Other / Non-Violent,General Population
4509,Chile,Metropolitana,Santiago,0161,Civil Unrest / Other / Non-Violent,Education
4510,Chile,Metropolitana,Santiago,0111,Civil Unrest / Employment & Wages / Non-Violent,Labor
4512,Colombia,Bogotá,Bogotá,0161,Civil Unrest / Other / Non-Violent,General Population
4513,Colombia,Meta,Acacías,0131,Civil Unrest / Energy & Resources / Non-Violent,General Population
4514,Colombia,Antioquia,Turbo,0151,Civil Unrest / Other Government / Non-Violent,Medical
4515,Colombia,Bogotá,Bogotá,0151,Civil Unrest / Other Government / Non-Violent,Education
4516,Colombia,Antioquia,Itagüí,0151,Civil Unrest / Other Government / Non-Violent,Labor
4517,Colombia,Antioquia,Medellín,0161,Civil Unrest / Other / Non-Violent,General Population
4518,Colombia,Sucre,Sincelejo,0161,Civil Unrest / Other / Non-Violent,General Population
4519,Colombia,Bogotá,Bogotá,0151,Civil Unrest / Other Government / Non-Violent,Education
4520,Colombia,Bolívar,-,0151,Civil Unrest / Other Government / Non-Violent,General Population
4521,Colombia,Bogotá,Bogotá,0112,Civil Unrest / Employment & Wages / Violent,Labor
4522,Colombia,Bolívar,Cartagena,0151,Civil Unrest / Other Government / Non-Violent,General Population
4523,Colombia,Bogotá,Bogotá,0151,Civil Unrest / Other Government / Non-Violent,General Population
4524,Colombia,Antioquia,-,0151,Civil Unrest / Other Government / Non-Violent,Labor
4525,Colombia,Bogotá,Bogotá,0151,Civil Unrest / Other Government / Non-Violent,Education
4526,Colombia,Cundinamarca,-,0151,Civil Unrest / Other Government / Non-Violent,Education
4527,Colombia,Antioquia,Medellín,0151,Civil Unrest / Other Government / Non-Violent,General Population
4528,Colombia,Bogotá,Bogotá,0161,Civil Unrest / Other / Non-Violent,Refugees/Displaced
4529,Ecuador,Manabí,Bahía de Caráquez,0152,Civil Unrest / Other Government / Violent,General Population
4530,Ecuador,Pichincha,Quito,0151,Civil Unrest / Other Government / Non-Violent,General Population
4531,Ecuador,Pichincha,Quito,0151,Civil Unrest / Other Government / Non-Violent,General Population
4532,Ecuador,Imbabura,Otavalo,0111,Civil Unrest / Employment & Wages / Non-Violent,Labor
4533,Ecuador,Azuay,Cuenca,0152,Civil Unrest / Other Government / Violent,General Population
4534,Ecuador,Pichincha,Quito,0161,Civil Unrest / Other / Non-Violent,Education
4535,Ecuador,Pichincha,Quito,0131,Civil Unrest / Energy & Resources / Non-Violent,General Population
4536,Ecuador,Esmeraldas,Esmeraldas,0151,Civil Unrest / Other Government / Non-Violent,General Population
4537,Ecuador,Pichincha,Quito,0151,Civil Unrest / Other Government / Non-Violent,General Population
4538,Ecuador,Guayas,Guayaquil,0131,Civil Unrest / Energy & Resources / Non-Violent,General Population
4539,Ecuador,Esmeraldas,Esmeraldas,0131,Civil Unrest / Energy & Resources / Non-Violent,Labor
4540,Ecuador,Pichincha,Quito,0161,Civil Unrest / Other / Non-Violent,General Population
4541,Ecuador,Guayas,Guayaquil,0152,Civil Unrest / Other Government / Violent,Education
4542,Ecuador,Guayas,Guayaquil,0161,Civil Unrest / Other / Non-Violent,Education
4543,Ecuador,Guayas,Guayaquil,0151,Civil Unrest / Other Government / Non-Violent,General Population
4544,Ecuador,Pichincha,Quito,0151,Civil Unrest / Other Government / Non-Violent,General Population
4545,Ecuador,Pichincha,Quito,0151,Civil Unrest / Other Government / Non-Violent,General Population
4546,Ecuador,Pichincha,Quito,0151,Civil Unrest / Other Government / Non-Violent,General Population
4547,Ecuador,Guayas,Guayaquil,0111,Civil Unrest / Employment & Wages / Non-Violent,Labor
4548,Ecuador,Guayas,Guayaquil,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4549,Ecuador,Guayas,Guayaquil,0111,Civil Unrest / Employment & Wages / Non-Violent,General Population
4550,Ecuador,Imbabura,-,0131,Civil Unrest / Energy & Resources / Non-Violent,General Population
4551,Ecuador,Imbabura,-,0111,Civil Unrest / Employment & Wages / Non-Violent,General Population
4552,Ecuador,Guayas,Guayaquil,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4553,Ecuador,Pichincha,Quito,0151,Civil Unrest / Other Government / Non-Violent,Education
4554,El Salvador,-,-,0111,Civil Unrest / Employment & Wages / Non-Violent,Business
4555,El Salvador,Sonsonate,Sonsonate,0141,Civil Unrest / Other Economic / Non-Violent,Business
4556,El Salvador,Chalatenango,Chalatenango,0111,Civil Unrest / Employment & Wages / Non-Violent,Medical
4557,El Salvador,Morazán,Gotera,0161,Civil Unrest / Other / Non-Violent,Medical
4558,El Salvador,Sonsonate,Sonsonate,0141,Civil Unrest / Other Economic / Non-Violent,Business
4559,El Salvador,San Salvador,San Salvador,0112,Civil Unrest / Employment & Wages / Violent,Business
4560,El Salvador,San Salvador,San Salvador,0162,Civil Unrest / Other / Violent,General Population
4561,El Salvador,San Salvador,San Salvador,0161,Civil Unrest / Other / Non-Violent,General Population
4562,El Salvador,Chalatenango,Chalatenango,0111,Civil Unrest / Employment & Wages / Non-Violent,Medical
4563,El Salvador,San Miguel,San Miguel,0161,Civil Unrest / Other / Non-Violent,Medical
4564,El Salvador,-,-,0112,Civil Unrest / Employment & Wages / Violent,Labor
4565,El Salvador,San Salvador,San Salvador,0131,Civil Unrest / Energy & Resources / Non-Violent,Business
4567,El Salvador,San Salvador,San Salvador,0111,Civil Unrest / Employment & Wages / Non-Violent,Labor
4568,El Salvador,San Salvador,San Salvador,0111,Civil Unrest / Employment & Wages / Non-Violent,Labor
4569,El Salvador,San Salvador,San Salvador,0111,Civil Unrest / Employment & Wages / Non-Violent,Labor
4570,El Salvador,La Libertad,Zaragoza,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4571,El Salvador,La Libertad,Zaragoza,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4572,El Salvador,San Salvador,San Salvador,0111,Civil Unrest / Employment & Wages / Non-Violent,Labor
4573,El Salvador,San Salvador,San Salvador,0111,Civil Unrest / Employment & Wages / Non-Violent,Labor
4574,El Salvador,San Salvador,San Salvador,0111,Civil Unrest / Employment & Wages / Non-Violent,Labor
4575,Mexico,Durango,Gómez Palacio,0151,Civil Unrest / Other Government / Non-Violent,General Population
4576,Mexico,Hidalgo,Tlaxcoapan,0151,Civil Unrest / Other Government / Non-Violent,Business
4577,Mexico,Baja California,Tijuana,0131,Civil Unrest / Energy & Resources / Non-Violent,General Population
4578,Mexico,Veracruz,Xalapa-Enríquez,0161,Civil Unrest / Other / Non-Violent,General Population
4579,Mexico,Ciudad de Mexico,Ciudad de Mexico,0111,Civil Unrest / Employment & Wages / Non-Violent,General Population
4580,Mexico,Michoacán,Morelia,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4581,Mexico,México,-,0111,Civil Unrest / Employment & Wages / Non-Violent,Labor
4582,Mexico,Nuevo León,-,0161,Civil Unrest / Other / Non-Violent,General Population
4583,Mexico,México,Tlalnepantla,0161,Civil Unrest / Other / Non-Violent,General Population
4584,Mexico,Chiapas,Tuxtla Gutiérrez,0141,Civil Unrest / Other Economic / Non-Violent,General Population
4585,Mexico,Veracruz,Veracruz,0131,Civil Unrest / Energy & Resources / Non-Violent,Agricultural
4586,Mexico,Veracruz,Veracruz,0131,Civil Unrest / Energy & Resources / Non-Violent,Agricultural
4587,Mexico,Chiapas,Tapachula de Córdova y Ordóñez,0141,Civil Unrest / Other Economic / Non-Violent,General Population
4588,Mexico,Tamaulipas,Nuevo Laredo,0161,Civil Unrest / Other / Non-Violent,General Population
4589,Mexico,Oaxaca,Oaxaca de Juárez,0151,Civil Unrest / Other Government / Non-Violent,General Population
4590,Mexico,Coahuila,Saltillo,0151,Civil Unrest / Other Government / Non-Violent,General Population
4591,Mexico,Guerrero,Zihuatanejo,0151,Civil Unrest / Other Government / Non-Violent,Labor
4592,Mexico,Guerrero,Chilpancingo de los Bravo,0111,Civil Unrest / Employment & Wages / Non-Violent,Labor
4593,Mexico,Morelos,Cuernavaca,0161,Civil Unrest / Other / Non-Violent,General Population
4594,Mexico,Baja California,Tijuana,0151,Civil Unrest / Other Government / Non-Violent,Labor
4595,Mexico,Tabasco,Villahermosa,0151,Civil Unrest / Other Government / Non-Violent,Medical
4596,Mexico,Puebla,San José Chiapa,0111,Civil Unrest / Employment & Wages / Non-Violent,Labor
4597,Mexico,Oaxaca,Oaxaca de Juárez,0151,Civil Unrest / Other Government / Non-Violent,Education
4598,Mexico,Ciudad de Mexico,Ciudad de Mexico,0161,Civil Unrest / Other / Non-Violent,Education
4599,Mexico,Ciudad de Mexico,Ciudad de Mexico,0151,Civil Unrest / Other Government / Non-Violent,General Population
4600,Mexico,Ciudad de Mexico,Ciudad de Mexico,0131,Civil Unrest / Energy & Resources / Non-Violent,Agricultural
4601,Mexico,Chiapas,Motozintla de Mendoza,0151,Civil Unrest / Other Government / Non-Violent,General Population
4602,Mexico,Veracruz,Xalapa-Enríquez,0131,Civil Unrest / Energy & Resources / Non-Violent,General Population
4603,Mexico,Ciudad de Mexico,Ciudad de Mexico,0151,Civil Unrest / Other Government / Non-Violent,General Population
4604,Mexico,Ciudad de Mexico,Ciudad de Mexico,0161,Civil Unrest / Other / Non-Violent,General Population
4605,Mexico,Ciudad de Mexico,Ciudad de Mexico,0131,Civil Unrest / Energy & Resources / Non-Violent,General Population
4606,Mexico,Ciudad de Mexico,Ciudad de Mexico,0151,Civil Unrest / Other Government / Non-Violent,General Population
4607,Mexico,Veracruz,Pánuco,0151,Civil Unrest / Other Government / Non-Violent,General Population
4608,Mexico,Chihuahua,-,0151,Civil Unrest / Other Government / Non-Violent,Education
4609,Mexico,Coahuila,-,0151,Civil Unrest / Other Government / Non-Violent,Education
4610,Mexico,Coahuila,Saltillo,0151,Civil Unrest / Other Government / Non-Violent,Education
4611,Mexico,Chiapas,Tapachula de Córdova y Ordóñez,0141,Civil Unrest / Other Economic / Non-Violent,General Population
4612,Mexico,Ciudad de Mexico,Ciudad de Mexico,0151,Civil Unrest / Other Government / Non-Violent,General Population
4613,Mexico,Ciudad de Mexico,Ciudad de Mexico,0151,Civil Unrest / Other Government / Non-Violent,General Population
4614,Mexico,Tamaulipas,Ciudad Victoria,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4615,Mexico,Sonora,Hermosillo,0141,Civil Unrest / Other Economic / Non-Violent,General Population
4616,Mexico,Ciudad de Mexico,Ciudad de Mexico,0111,Civil Unrest / Employment & Wages / Non-Violent,Labor
4617,Mexico,-,-,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4618,Mexico,Chiapas,San Cristóbal de las Casas,0111,Civil Unrest / Employment & Wages / Non-Violent,Labor
4619,Mexico,Baja California,Tijuana,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4620,Mexico,Veracruz,Veracruz,0161,Civil Unrest / Other / Non-Violent,General Population
4621,Mexico,Ciudad de México ,Ciudad de México ,0161,Civil Unrest / Other / Non-Violent,General Population
4622,Mexico,Ciudad de México ,Ciudad de México ,0111,Civil Unrest / Employment & Wages / Non-Violent,Labor
4623,Mexico,Ciudad de México ,Ciudad de México ,0141,Civil Unrest / Other Economic / Non-Violent,Labor
4624,Mexico,Tlaxcala,-,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4625,Mexico,Coahuila,Torreón,0151,Civil Unrest / Other Government / Non-Violent,General Population
4626,Mexico,Oaxaca,Oaxaca de Juárez,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4627,Mexico,Oaxaca,Oaxaca de Juárez,0151,Civil Unrest / Other Government / Non-Violent,Education
4628,Mexico,Veracruz,Veracruz,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4629,Mexico,Arriaga,Chiapas,0131,Civil Unrest / Energy & Resources / Non-Violent,General Population
4630,Mexico,Guerrero,Chilpancingo de los Bravo,0151,Civil Unrest / Other Government / Non-Violent,Legal
4631,Mexico,Ciudad de México ,Ciudad de México ,0131,Civil Unrest / Energy & Resources / Non-Violent,General Population
4632,Mexico,Ciudad de México ,Ciudad de México ,0151,Civil Unrest / Other Government / Non-Violent,General Population
4633,Mexico,Nuevo León,Ciudad Santa Catarina,0151,Civil Unrest / Other Government / Non-Violent,General Population
4634,Mexico,Oaxaca,Oaxaca de Juárez,0111,Civil Unrest / Employment & Wages / Non-Violent,Labor
4635,Mexico,Oaxaca,Oaxaca de Juárez,0111,Civil Unrest / Employment & Wages / Non-Violent,Labor
4636,Mexico,Veracruz,Veracruz,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4637,Mexico,Zacatecas,Zacatecas,0111,Civil Unrest / Employment & Wages / Non-Violent,Medical
4638,Mexico,Ciudad de México ,Ciudad de México ,0152,Civil Unrest / Other Government / Violent,General Population
4639,Mexico,Ciudad de México ,Ciudad de México ,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4640,Mexico,Ciudad de México ,Ciudad de México ,0151,Civil Unrest / Other Government / Non-Violent,General Population
4641,Mexico,Ciudad de México ,Ciudad de México ,0151,Civil Unrest / Other Government / Non-Violent,General Population
4642,Mexico,Sonora,Hermosillo,0151,Civil Unrest / Other Government / Non-Violent,General Population
4643,Mexico,Guanajuato,León de los Aldama,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4644,Mexico,Sinaloa,Los Mochis,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4645,Mexico,Tamaulipas,Nuevo Laredo,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4646,Mexico,Oaxaca,Oaxaca de Juárez,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4647,Mexico,Querétaro,San Juan del Río,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4648,Mexico,Veracruz,Xalapa-Enríquez,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4649,Mexico,Guerrero,Acapulco de Juárez,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4650,Mexico,-,-,0151,Civil Unrest / Other Government / Non-Violent,General Population
4651,Mexico,Ciudad de México ,Ciudad de México ,0151,Civil Unrest / Other Government / Non-Violent,General Population
4652,Mexico,Baja California Sur,La Paz,0161,Civil Unrest / Other / Non-Violent,General Population
4653,Mexico,-,-,0141,Civil Unrest / Other Economic / Non-Violent,Agricultural
4654,Mexico,Oaxaca,Oaxaca de Juárez,0112,Civil Unrest / Employment & Wages / Violent,Labor
4655,Mexico,Nuevo León,San Nicolás de los Garza,0151,Civil Unrest / Other Government / Non-Violent,Education
4656,Mexico,Tenango del Valle,Tenango del Valle,0151,Civil Unrest / Other Government / Non-Violent,Business
4657,Mexico,Ciudad de México ,Ciudad de México ,0161,Civil Unrest / Other / Non-Violent,General Population
4658,Mexico,Oaxaca,Oaxaca de Juárez,0111,Civil Unrest / Employment & Wages / Non-Violent,Labor
4659,Mexico,Tenango del Valle ,Tenango del Valle ,0152,Civil Unrest / Other Government / Violent,Business
4660,Mexico,Michoacán,Heróica Zitácuaro,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4661,Mexico,Ciudad de México ,Ciudad de México ,0141,Civil Unrest / Other Economic / Non-Violent,Education
4662,Mexico,Jalisco,Guadalajara,0131,Civil Unrest / Energy & Resources / Non-Violent,Business
4663,Mexico,Morelos,-,0151,Civil Unrest / Other Government / Non-Violent,General Population
4664,Mexico,Guerrero,Acapulco de Juárez,0141,Civil Unrest / Other Economic / Non-Violent,Business
4665,Mexico,México,Ciudad López Mateos,0151,Civil Unrest / Other Government / Non-Violent,General Population
4666,Mexico,Nuevo León,Cudad Benito Juárez,0161,Civil Unrest / Other / Non-Violent,General Population
4667,Mexico,Jalisco,Guadalajara,0151,Civil Unrest / Other Government / Non-Violent,Business
4668,Mexico,México,Los Reyes Acaquilpan,0151,Civil Unrest / Other Government / Non-Violent,Education
4670,Mexico,Nuevo León,Monterrey,0111,Civil Unrest / Employment & Wages / Non-Violent,Labor
4671,Mexico,Tamaulipas,Ciudad Victoria,0161,Civil Unrest / Other / Non-Violent,Education
4672,Mexico,Chiapas,San Cristóbal de las Casas,0151,Civil Unrest / Other Government / Non-Violent,Religious
4673,Mexico,Hidalgo,-,0151,Civil Unrest / Other Government / Non-Violent,General Population
4674,Mexico,Sonora,Hermosillo,0141,Civil Unrest / Other Economic / Non-Violent,General Population
4675,Mexico,Puebla,Olintla,0132,Civil Unrest / Energy & Resources / Violent,General Population
4676,Mexico,Tamaulipas,Altamira,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4677,Mexico,Tamaulipas,Ciudad Madero,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4678,Mexico,Tamaulipas,Ciudad Victoria,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4679,Mexico,Sonora,Hermosillo,0141,Civil Unrest / Other Economic / Non-Violent,General Population
4680,Mexico,Sonora,Hermosillo,0141,Civil Unrest / Other Economic / Non-Violent,General Population
4681,Mexico,Chihuahua,Janos,0151,Civil Unrest / Other Government / Non-Violent,General Population
4682,Mexico,Chihuahua,Juárez,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4683,Mexico,Sinaloa,Los Mochis,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4684,Mexico,Nuevo León,Monterrey,0161,Civil Unrest / Other / Non-Violent,General Population
4685,Mexico,Campeche,San Francisco de Campeche,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4686,Mexico,San Luis Potosí,San Luis Potosí,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
4687,Mexico,Tamaulipas,Tampico,0111,Civil Unrest / Employment & Wages / Non-Violent,Education
